x,y,z,vx,vy,vz,gmag,bprp
-8.255,0.019,-0.026,-15.918,240.350,-10.631,7.141,1.432
-8.296,-0.018,-0.042,-78.515,167.196,34.537,7.922,1.745
-8.293,0.073,0.045,-6.868,262.646,-13.359,4.220,0.667
-8.364,0.023,0.059,36.564,231.791,0.828,7.817,0.706
-8.298,0.043,-0.031,-5.332,203.353,9.433,4.982,0.857
-8.243,-0.025,-0.010,-32.755,229.193,7.585,6.190,1.192
-8.362,-0.035,0.010,42.040,234.196,-6.178,8.961,2.078
-8.354,0.040,-0.002,31.804,235.011,-4.670,7.529,1.616
-8.281,-0.052,-0.019,-31.681,203.610,-30.222,3.620,0.838
-8.248,-0.049,0.051,17.668,253.956,-8.631,6.053,1.127
-8.236,-0.026,0.058,13.626,210.757,12.345,7.694,1.694
-8.226,-0.005,0.041,-93.301,225.747,4.721,4.391,0.782
-8.287,-0.073,0.026,19.940,192.538,29.268,3.893,0.784
-8.369,-0.024,0.015,13.722,226.097,-34.092,6.447,1.310
-8.364,-0.014,-0.004,6.692,213.852,1.364,6.038,1.162
-8.291,0.021,-0.041,-42.917,207.516,17.047,5.381,0.985
-8.272,-0.062,0.060,-38.032,206.659,18.243,7.260,1.590
-8.252,0.024,-0.022,4.941,248.966,24.176,6.328,1.223
-8.286,0.053,-0.020,-4.729,217.211,2.766,3.166,0.591
-8.291,0.060,0.073,-26.752,212.981,-4.636,4.823,0.861
-8.363,0.039,0.026,-88.671,195.335,-2.690,3.442,0.746
-8.299,0.070,0.056,41.171,205.528,-13.288,8.678,2.104
-8.317,0.071,0.014,-29.391,225.224,6.400,6.201,1.206
-8.282,-0.038,0.092,-17.549,225.805,7.297,8.032,1.868
-8.235,0.010,0.065,-0.592,196.348,-15.648,7.909,1.863
-8.244,0.016,0.077,-8.301,246.515,-15.145,3.797,0.860
-8.250,-0.040,0.067,16.247,253.313,4.690,6.282,1.220
-8.300,-0.015,-0.043,-14.454,228.785,9.076,6.615,1.367
-8.350,-0.042,-0.005,41.808,179.569,16.895,7.405,1.561
-8.241,0.029,-0.005,-18.243,225.033,-0.651,3.314,0.674
-8.316,-0.009,-0.042,23.150,235.151,-14.262,8.168,1.921
-8.253,0.020,-0.024,2.955,241.035,-1.363,7.778,1.812
-8.254,-0.028,-0.021,-18.164,193.713,21.448,8.792,2.248
-8.368,0.028,0.020,19.322,212.364,-44.030,6.360,1.200
-8.271,0.035,-0.029,74.195,239.092,22.973,5.163,0.864
-8.267,0.054,-0.008,-23.109,121.029,-34.139,3.976,0.776
-8.263,0.064,0.036,-23.592,195.529,-34.423,7.411,1.627
-8.266,0.066,0.024,33.404,223.583,0.452,8.773,1.956
-8.270,0.040,0.085,-33.086,208.302,27.788,5.615,1.005
-8.352,0.050,0.012,23.878,219.179,1.011,2.905,0.778
-8.278,-0.070,0.044,-4.368,241.484,-2.458,8.302,1.655
-8.306,0.063,-0.009,-22.849,231.207,5.820,6.003,1.133
-8.269,0.063,0.054,-10.543,224.333,-2.253,4.318,0.685
-8.316,-0.033,0.095,23.589,224.366,-2.864,7.125,1.597
-8.292,-0.070,0.008,-38.670,228.808,54.234,5.294,0.935
-8.278,-0.071,0.031,-9.043,211.324,-6.457,3.264,0.783
-8.239,0.020,0.068,48.388,255.968,-41.598,8.639,1.964
-8.340,0.062,0.020,6.768,252.085,12.557,8.147,1.023
-8.356,0.029,-0.009,-33.166,202.994,9.997,5.060,0.820
-8.307,-0.074,0.033,11.929,232.512,-6.534,6.229,1.226
-8.229,-0.002,0.008,-13.113,205.188,0.419,8.261,1.970
-8.286,0.072,0.016,-17.151,259.322,-2.304,7.439,1.573
-8.355,0.050,0.032,11.237,252.859,-3.384,4.065,0.695
-8.343,-0.047,0.068,21.902,234.801,-14.899,8.391,1.963
-8.332,0.042,-0.022,6.981,242.616,-5.325,5.277,0.909
-8.291,-0.053,0.081,5.870,255.544,-18.441,8.378,1.945
-8.337,0.043,-0.018,-31.681,244.133,-3.487,7.373,1.670
-8.269,-0.028,-0.031,-13.419,238.259,13.078,4.194,0.740
-8.284,-0.020,0.100,-18.954,231.773,-5.287,9.026,2.248
-8.252,0.019,0.084,10.212,235.480,8.212,6.084,1.241
-8.228,-0.017,0.024,-15.166,231.612,-14.702,3.844,0.788
-8.344,0.042,0.073,-3.430,241.126,-3.324,4.794,0.867
-8.342,0.005,0.091,-50.991,112.996,-16.178,9.440,2.485
-8.313,-0.014,0.102,6.892,174.782,9.869,5.578,1.042
-8.363,-0.018,-0.005,43.173,210.691,-19.620,3.991,0.760
-8.311,0.033,0.096,-17.460,230.846,16.988,8.904,2.481
-8.305,-0.058,0.077,-29.873,233.428,-4.449,2.997,0.589
-8.366,-0.010,0.063,-29.688,232.480,-14.158,3.857,0.653
-8.318,0.010,-0.041,-18.042,227.770,6.883,4.276,0.752
-8.347,0.000,0.087,37.299,221.900,7.091,8.776,2.164
-8.353,0.010,0.081,-4.184,224.887,14.818,8.314,2.270
-8.279,0.068,0.008,61.906,231.120,14.429,5.547,0.965
-8.288,-0.011,-0.043,72.477,231.048,-22.003,8.218,1.945
-8.346,-0.028,-0.022,-26.606,246.679,19.191,8.823,2.154
-8.300,0.006,0.104,49.128,216.416,19.183,5.020,0.893
-8.346,0.043,-0.009,29.484,240.499,-6.108,4.386,0.820
-8.293,0.061,-0.011,43.827,252.094,-16.669,6.198,1.244
-8.297,0.065,0.066,-36.029,211.804,-6.158,3.932,0.719
-8.247,-0.048,0.051,23.288,241.427,3.407,10.088,2.210
-8.227,0.003,0.044,7.537,201.972,-19.260,2.187,1.173
-8.358,-0.000,0.077,7.877,228.636,-32.467,5.978,1.097
-8.299,0.070,0.006,-14.690,227.211,-8.147,6.820,1.465
-8.361,0.026,-0.003,18.493,253.151,-3.785,7.768,2.060
-8.325,-0.025,-0.035,-6.004,214.489,-4.675,6.130,1.237
-8.299,0.070,0.006,-14.679,211.561,-1.471,2.911,0.674
-8.320,-0.071,0.022,-101.977,188.285,15.034,8.126,2.158
-8.263,0.026,-0.029,13.217,228.500,3.908,4.601,0.853
-8.252,0.024,-0.021,26.508,250.531,4.283,4.657,0.791
-8.235,0.037,0.024,-31.404,221.199,14.541,8.902,2.046
-8.315,0.073,0.035,-33.558,214.495,19.751,6.126,1.177
-8.273,-0.018,-0.037,28.432,250.411,4.796,6.130,1.165
-8.289,0.042,0.090,-29.580,225.226,-7.323,8.854,2.258
-8.230,-0.005,0.004,-8.956,238.651,18.740,9.706,2.350
-8.302,-0.016,-0.043,20.264,220.905,14.792,8.746,2.223
-8.315,-0.013,0.102,17.528,225.786,0.341,7.704,1.771
-8.230,-0.023,0.042,-55.024,230.017,8.549,8.117,1.951
-8.228,-0.014,0.039,-5.441,231.493,-2.739,3.312,0.589
-8.264,-0.016,0.093,-0.433,236.641,-9.117,8.413,2.104
-8.320,0.071,0.022,20.469,201.839,13.790,7.244,1.176
-8.302,0.029,0.099,11.621,208.895,3.799,6.494,1.350
-8.280,-0.042,-0.028,-8.816,169.901,26.074,6.832,1.464
-8.244,-0.006,0.079,-20.595,193.532,18.110,7.651,1.775
-8.314,-0.070,0.009,8.314,219.681,-9.765,4.957,0.929
-8.326,0.036,-0.030,33.534,244.854,9.362,5.861,1.074
-8.283,-0.005,0.102,57.273,224.915,11.536,7.339,1.620
-8.359,-0.002,0.075,-32.734,253.986,12.108,7.881,1.752
-8.251,0.056,0.033,-73.266,194.957,-15.529,6.948,1.694
-8.323,0.058,-0.010,59.186,238.665,-5.125,8.567,1.993
-8.255,-0.028,0.082,-1.766,229.432,0.253,8.523,2.051
-8.263,0.036,0.083,-2.538,241.348,3.653,5.680,1.024
-8.374,0.007,0.038,-10.197,241.400,1.973,8.360,1.966
-8.310,-0.067,-0.001,-34.121,220.516,-10.533,4.115,0.859
-8.366,-0.006,-0.003,112.452,217.677,19.200,5.877,1.074
-8.254,-0.021,0.085,4.228,190.325,-7.875,5.195,0.953
-8.228,-0.017,0.021,-41.764,232.796,15.398,8.955,2.112
-8.278,0.021,-0.038,-44.504,208.061,20.383,5.063,0.908
-8.353,-0.031,0.071,66.569,237.649,-8.326,6.954,1.593
-8.339,-0.055,-0.002,-19.828,229.978,5.014,7.756,1.998
-8.276,0.066,0.005,62.255,267.022,-6.334,5.070,0.825
-8.284,-0.063,0.066,-24.063,232.129,3.776,3.709,0.679
-8.368,-0.029,0.034,21.237,216.467,30.320,8.601,2.076
-8.253,0.022,-0.023,-153.859,152.259,-11.719,8.185,1.776
-8.332,0.056,-0.006,50.644,215.331,4.862,6.207,1.200
-8.246,-0.049,0.019,0.919,225.297,4.518,8.186,2.152
-8.269,0.054,-0.010,-44.967,203.306,-1.364,7.045,1.493
-8.311,-0.073,0.037,14.561,248.479,6.170,4.076,0.688
-8.350,0.030,0.077,-3.409,227.007,-25.810,5.121,0.846
-8.354,0.043,0.003,-87.133,177.895,-45.804,4.538,0.778
-8.277,-0.029,-0.034,-14.193,225.633,20.688,7.858,1.833
-8.235,-0.035,0.034,-14.983,240.328,-40.432,8.496,2.292
-8.307,-0.050,0.085,0.377,255.870,-16.968,8.468,2.030
-8.248,-0.048,0.007,-5.681,270.040,-25.565,7.854,1.687
-8.260,-0.008,0.092,-32.881,222.015,10.212,5.740,1.033
-8.265,-0.040,0.082,-13.620,223.700,1.188,7.571,1.691
-8.322,0.064,-0.001,2.776,223.432,2.480,7.583,1.735
-8.332,-0.036,0.086,54.032,276.748,-15.198,5.665,1.045
-8.296,-0.052,0.083,16.896,177.737,23.047,9.140,2.261
-8.328,-0.044,-0.023,-27.632,240.600,4.005,8.576,1.993
-8.283,-0.032,-0.035,1.234,205.243,-0.671,6.868,1.366
-8.319,0.040,0.090,18.645,217.998,11.180,7.213,1.477
-8.342,-0.027,-0.025,33.854,175.366,-11.909,7.534,1.707
-8.292,-0.057,0.077,3.288,221.166,-1.126,7.213,1.600
-8.354,0.005,-0.020,105.125,211.455,-16.473,8.626,2.013
-8.259,-0.019,-0.029,6.283,251.037,17.797,3.069,1.163
-8.328,0.060,0.064,25.607,234.914,29.874,5.409,0.895
-8.365,0.035,0.026,-33.941,182.586,-10.762,6.242,1.207
-8.311,-0.051,0.083,14.402,210.845,9.060,6.713,1.429
-8.324,0.021,-0.037,59.234,240.295,17.962,0.882,1.152
-8.280,0.060,-0.009,20.116,236.175,7.302,9.404,2.414
-8.230,-0.026,0.025,7.568,247.112,11.574,7.803,1.877
-8.345,0.044,0.070,14.636,225.519,-13.416,4.301,0.740
-8.255,-0.045,0.068,30.057,165.584,5.861,8.690,2.095
-8.235,0.025,0.057,52.463,217.155,10.067,7.352,1.768
-8.369,0.021,0.011,54.387,221.560,-9.170,8.619,2.150
-8.361,-0.011,-0.011,18.912,248.785,-29.760,6.199,1.338
-8.242,0.040,0.007,-81.242,221.156,-8.644,5.964,1.102
-8.363,-0.038,0.037,26.912,249.534,17.586,5.350,0.904
-8.271,0.062,0.002,-19.733,226.920,9.826,9.035,2.300
-8.304,0.015,0.103,-1.623,192.290,11.706,5.476,1.273
-8.360,0.017,-0.010,12.837,234.746,-1.947,5.055,0.882
-8.359,0.034,0.059,2.589,250.328,5.877,6.621,1.330
-8.262,0.060,0.007,76.370,208.700,12.413,8.820,2.220
-8.264,-0.015,-0.033,21.559,252.848,7.868,3.242,1.010
-8.274,-0.068,0.014,-6.963,228.048,-11.404,8.768,2.024
-8.283,0.022,0.099,-7.218,235.787,2.200,8.164,1.875
-8.365,-0.014,0.063,-84.226,190.460,-27.421,8.302,1.861
-8.350,-0.053,0.014,51.826,225.502,-74.725,3.153,1.010
-8.314,0.004,-0.043,-81.858,139.767,-14.078,6.015,0.986
-8.270,0.060,0.063,25.380,206.989,13.355,4.729,0.761
-8.322,-0.009,-0.040,-60.656,192.125,-2.969,6.104,1.438
-8.305,0.066,0.064,55.801,207.676,14.644,5.577,1.069
-8.369,-0.024,0.042,-94.157,224.580,-27.291,5.232,0.848
-8.271,0.067,0.043,4.982,176.324,-10.525,6.237,1.265
-8.308,-0.056,-0.018,-23.452,231.186,2.779,6.027,1.157
-8.337,0.049,0.071,-17.649,243.006,-63.761,8.236,1.915
-8.316,-0.011,-0.042,-41.895,247.587,-23.346,5.079,0.970
-8.366,0.030,0.044,40.267,226.679,2.047,5.621,0.725
-8.334,0.006,0.096,-39.562,223.192,3.204,7.793,1.888
-8.317,0.062,-0.008,-2.158,232.865,-1.375,7.146,1.492
-8.329,0.013,0.097,43.133,241.814,-19.480,6.415,1.269
-8.371,-0.014,0.012,53.895,220.790,17.771,3.817,0.682
-8.359,-0.044,0.043,-32.694,224.708,17.050,5.807,1.093
-8.321,-0.065,-0.000,-26.112,229.239,1.923,7.544,1.750
-8.252,-0.001,0.087,40.457,209.104,21.273,4.496,0.824
-8.294,0.023,0.100,26.084,247.242,22.922,7.587,1.684
-8.281,0.027,-0.036,14.863,133.505,-4.050,3.773,0.642
-8.332,0.040,0.084,-25.054,229.195,-16.582,6.307,1.134
-8.246,0.045,0.006,-42.297,230.956,5.461,4.355,0.795
-8.282,-0.069,0.050,-31.404,225.091,7.068,8.111,1.990
-8.278,0.053,-0.017,6.517,246.058,6.867,8.384,1.977
-8.277,-0.061,-0.005,11.738,215.623,9.559,8.935,2.256
-8.280,0.068,0.008,-24.785,205.771,-13.447,5.790,1.127
-8.318,0.020,0.099,18.884,251.350,3.796,5.181,0.916
-8.260,0.020,-0.029,40.291,253.318,10.133,5.848,1.056
-8.358,0.047,0.028,14.349,229.516,3.536,1.443,1.203
-8.260,0.044,0.074,68.973,190.312,-17.843,5.313,0.948
-8.310,-0.029,-0.038,6.595,229.383,-10.904,8.360,0.780
-8.277,0.054,-0.016,33.163,243.174,7.026,3.698,0.678
-8.272,0.015,0.097,57.817,214.038,-2.671,8.405,2.180
-8.370,0.006,0.008,-10.626,220.519,-61.216,8.617,1.974
-8.277,0.057,0.072,-20.970,235.300,-2.396,4.980,0.848
-8.291,0.058,-0.016,-6.178,194.966,-0.704,7.056,1.546
-8.311,-0.062,0.070,36.438,224.591,-15.909,4.281,0.837
-8.280,-0.052,0.079,31.830,223.638,19.400,5.991,1.283
-8.336,0.048,-0.013,52.981,208.430,17.324,6.043,1.079
-8.260,0.022,-0.028,68.485,233.719,2.316,8.939,2.059
-8.247,-0.022,-0.017,0.567,207.088,3.901,4.223,0.691
-8.298,-0.065,-0.006,13.957,237.293,0.043,9.136,2.351
-8.281,0.021,-0.038,-9.807,183.374,-5.056,7.852,1.866
-8.250,0.018,0.082,4.855,247.398,-20.279,7.362,1.638
-8.362,-0.002,-0.010,-17.631,237.388,-5.733,3.273,0.674
-8.265,-0.049,0.074,21.441,207.335,101.061,8.123,1.728
-8.261,0.049,-0.010,8.029,238.974,-22.372,6.348,1.214
-8.232,-0.029,0.023,-15.635,257.530,10.107,8.000,0.930
-8.293,-0.060,0.073,-12.176,243.806,-14.281,7.541,1.640
-8.355,0.049,0.035,32.502,237.446,10.499,8.402,1.968
-8.263,0.046,-0.015,101.476,202.023,56.772,6.491,1.295
-8.332,-0.018,-0.035,-2.505,218.732,4.271,7.648,1.670
-8.235,0.035,0.020,-20.649,225.685,-8.690,4.981,0.881
-8.263,-0.065,0.030,25.485,236.074,-4.306,7.428,1.562
-8.361,-0.039,0.046,-36.453,220.860,9.662,8.096,2.074
-8.249,0.053,0.019,-22.309,234.270,10.407,3.572,0.639
-8.324,0.046,-0.023,27.577,213.770,-21.208,6.223,1.197
-8.350,0.043,0.063,15.535,251.225,-3.530,3.407,0.609
-8.281,-0.071,0.023,-2.197,231.513,15.505,6.924,1.545
-8.264,-0.021,-0.032,-37.878,208.595,-1.483,3.177,0.632
-8.251,-0.019,-0.022,-23.426,205.898,-14.926,8.293,1.975
-8.282,-0.071,0.020,-14.808,229.724,0.546,7.799,1.799
-8.300,0.020,-0.041,-37.942,227.207,-32.673,9.213,2.170
-8.314,0.073,0.034,-3.256,198.355,18.283,8.853,2.218
-8.256,-0.053,0.058,-7.523,218.055,2.238,6.305,1.223
-8.367,0.019,0.056,25.341,254.745,2.687,3.845,0.682
-8.252,0.023,-0.021,86.345,202.066,-2.315,4.009,0.722
-8.230,0.017,0.047,-29.297,238.293,-3.195,7.499,1.634
-8.320,-0.070,0.018,38.739,185.081,19.790,7.828,1.696
-8.288,-0.069,0.005,26.170,256.077,-8.312,5.483,0.970
-8.338,0.043,0.077,-14.687,237.794,-16.424,8.723,2.105
-8.255,-0.054,0.007,-12.298,239.606,-13.100,7.592,1.690
-8.367,0.009,0.060,-12.421,225.778,8.408,3.142,0.595
-8.344,0.046,0.069,-1.777,222.816,3.201,8.901,2.215
-8.330,-0.068,0.034,-0.993,239.661,-8.355,8.843,2.130
-8.331,-0.067,0.034,0.328,208.704,1.203,8.342,2.004
-8.266,-0.056,0.066,-19.977,253.554,3.634,9.342,2.189
-8.233,0.031,0.036,7.338,235.695,6.286,4.625,0.986
-8.346,0.005,0.088,-44.068,231.350,-3.927,5.925,1.143
-8.255,0.056,0.051,-75.200,155.697,-22.498,4.439,0.841
-8.270,-0.017,0.096,24.498,211.253,12.202,5.388,0.978
-8.310,-0.074,0.028,-69.763,203.200,-5.216,5.772,1.094
-8.314,0.071,0.014,-56.677,223.151,2.714,4.093,0.704
-8.337,0.020,-0.031,12.202,234.587,-16.221,8.631,2.058
-8.302,0.046,0.088,-32.616,226.418,13.069,8.040,1.904
-8.260,0.008,0.092,21.114,235.568,-10.543,7.517,1.642
-8.301,0.055,0.079,-4.862,225.724,-12.438,7.615,1.803
-8.300,0.021,0.101,57.164,237.276,8.110,6.702,1.377
-8.366,0.031,0.044,14.547,253.299,45.864,8.279,1.879
-8.365,0.033,0.043,-83.033,192.100,-3.763,7.001,1.518
-8.259,0.062,0.030,-62.413,232.068,2.274,7.267,1.568
-8.301,0.028,0.099,58.027,249.040,-14.183,6.356,1.213
-8.228,0.019,0.026,54.625,246.998,-6.575,6.893,1.414
-8.239,-0.042,0.037,2.459,218.443,5.474,7.340,1.708
-8.326,0.053,-0.015,7.992,229.885,2.721,7.351,1.602
-8.334,0.066,0.027,10.193,190.208,-2.440,5.704,1.092
-8.315,0.020,-0.040,-21.239,192.248,-5.526,3.265,0.618
-8.240,-0.025,-0.006,7.795,229.250,8.417,8.331,1.973
-8.343,0.012,0.090,-8.183,265.521,-9.082,3.197,0.664
-8.304,0.067,-0.001,-20.772,196.822,-12.923,7.046,1.451
-8.293,-0.011,-0.043,6.594,210.174,6.677,9.044,2.112
-8.334,0.045,-0.019,4.014,173.596,-21.233,8.490,1.911
-8.359,0.045,0.024,-2.882,233.746,-18.979,5.149,0.937
-8.231,-0.011,0.055,-46.177,215.844,-64.775,6.327,1.258
-8.337,0.003,0.094,6.073,235.691,6.285,8.942,2.164
-8.327,-0.036,0.089,-9.797,237.751,5.849,8.317,1.871
-8.242,-0.042,0.049,12.837,215.646,-7.611,7.639,1.717
-8.357,0.047,0.035,12.578,252.379,3.684,9.099,2.311
-8.352,-0.050,0.045,-24.716,195.370,-5.212,5.231,0.965
-8.334,0.054,0.069,-31.144,183.945,25.571,8.966,2.197
-8.365,0.036,0.037,51.543,190.535,-23.223,3.238,0.693
-8.297,0.072,0.049,13.109,261.813,-2.141,3.762,0.719
-8.287,0.027,0.098,30.964,226.959,-1.631,5.297,0.931
-8.331,-0.067,0.026,-38.610,252.601,-24.322,8.747,2.184
-8.365,-0.036,0.032,-89.154,193.055,-17.490,7.476,1.637
-8.312,-0.069,0.055,35.358,242.233,-15.771,7.759,1.713
-8.262,0.062,0.046,36.056,241.285,-15.451,8.247,1.914
-8.238,-0.006,-0.010,15.288,225.865,9.348,3.318,1.148
-8.261,0.005,0.093,13.512,279.433,17.587,6.262,1.199
-8.274,0.031,0.092,32.627,207.156,3.114,7.534,1.698
-8.268,-0.043,0.081,-109.171,222.457,10.751,7.278,1.586
-8.270,0.059,0.064,-28.855,141.459,-10.969,4.332,0.796
-8.355,0.028,0.071,-6.071,239.554,5.966,4.835,0.834
-8.235,-0.010,-0.004,35.345,216.714,-8.699,8.524,2.110
-8.291,-0.071,0.010,19.806,234.542,19.754,7.959,1.915
-8.347,-0.017,-0.025,16.384,200.690,-61.424,4.933,0.835
-8.289,0.030,-0.037,21.161,216.164,20.244,5.876,1.135
-8.306,-0.043,-0.031,-9.845,269.097,-94.721,5.959,1.016
-8.258,0.054,0.001,-33.048,225.647,10.542,8.259,1.962
-8.263,-0.033,0.085,-44.119,223.981,-24.989,3.670,0.722
-8.293,-0.061,-0.012,-17.920,221.891,-12.698,7.740,1.786
-8.317,0.046,0.085,11.925,233.719,-8.385,7.834,1.824
-8.355,0.044,0.007,-35.097,231.767,5.222,8.406,1.915
-8.266,-0.065,0.021,-1.199,246.546,13.999,3.063,0.660
-8.278,-0.007,-0.041,-8.395,237.481,-1.723,6.328,1.219
-8.242,-0.042,0.012,-14.432,239.898,-3.502,5.253,0.925
-8.273,-0.027,-0.034,9.943,232.262,-5.820,3.819,0.650
-8.290,0.048,0.085,-20.401,231.656,6.003,3.854,0.715
-8.260,-0.047,-0.012,-71.090,214.520,-10.339,6.994,1.448
-8.318,-0.056,0.075,-96.267,161.934,-133.815,6.916,1.535
-8.300,-0.032,0.097,-16.063,195.249,-1.931,6.676,1.414
-8.241,0.011,0.074,18.472,224.828,-3.510,9.158,2.254
-8.266,0.004,0.096,27.472,236.242,-6.174,7.826,1.824
-8.305,-0.058,0.076,-35.869,223.387,-0.801,8.368,2.075
-8.363,-0.040,0.029,-28.809,245.225,-6.054,2.910,0.720
-8.337,-0.058,0.058,8.241,249.932,-2.056,6.456,1.255
-8.340,-0.058,0.008,-78.019,193.857,9.136,3.498,0.678
-8.263,0.051,0.069,-7.048,222.037,0.130,2.417,0.693
-8.297,0.072,0.047,2.333,253.897,-8.406,4.130,0.712
-8.301,-0.066,-0.003,19.081,227.255,-4.403,6.312,1.237
-8.269,0.033,0.089,-3.291,242.096,-0.750,7.630,1.681
-8.366,-0.006,-0.002,14.050,245.229,7.338,7.978,1.810
-8.267,0.002,-0.037,20.391,255.601,14.204,8.674,2.268
-8.334,0.006,0.096,-38.107,222.948,0.946,7.863,1.866
-8.361,-0.042,0.029,-4.203,230.710,7.603,5.739,0.748
-8.307,-0.060,0.073,-22.610,226.217,5.616,0.233,1.077
-8.291,0.060,0.073,68.158,235.833,11.382,5.630,1.014
-8.355,0.017,-0.017,-2.034,216.214,9.564,5.317,0.947
-8.368,0.021,0.010,-15.383,196.628,15.647,8.112,2.339
-8.349,0.056,0.028,-37.961,232.495,-44.684,8.431,2.159
-8.308,-0.040,0.092,-21.776,215.156,-33.528,8.503,2.100
-8.286,-0.067,0.002,110.503,222.714,6.898,5.908,1.140
-8.366,0.018,0.059,-29.348,231.760,4.309,5.152,0.891
-8.362,-0.004,-0.010,25.524,248.465,4.490,5.971,1.307
-8.268,-0.063,0.052,48.717,244.332,-0.065,7.849,1.902
-8.369,-0.001,0.002,11.468,224.080,7.429,4.510,0.784
-8.307,-0.062,0.070,-34.153,179.642,-5.455,6.388,1.299
-8.369,-0.018,0.010,32.248,222.676,-2.699,6.672,1.319
-8.308,-0.016,0.102,-25.485,189.910,0.162,7.757,1.687
-8.236,0.023,0.000,-32.941,192.955,-1.421,8.261,1.788
-8.333,0.053,0.071,-14.450,228.403,8.498,3.108,0.555
-8.264,0.039,-0.022,-31.896,267.916,-24.540,5.467,1.037
-8.334,-0.026,0.090,32.745,165.305,-3.334,7.975,1.957
-8.323,-0.056,0.072,-13.728,193.351,2.077,6.248,1.393
-8.356,-0.004,0.079,-38.262,222.058,-5.517,9.198,2.276
-8.235,0.019,0.060,-13.415,234.853,3.977,6.576,1.310
-8.252,0.049,0.002,74.400,252.657,-4.660,4.994,0.821
-8.328,0.066,0.012,-21.619,202.568,-10.644,6.336,1.252
-8.246,-0.051,0.033,55.214,230.576,5.145,4.036,0.853
-8.260,-0.051,0.067,-5.976,179.533,1.328,5.676,1.115
-8.372,0.014,0.039,-22.527,187.840,-15.268,4.300,0.764
-8.319,0.070,0.044,61.192,227.866,34.280,6.014,1.085
-8.360,0.011,-0.012,24.390,244.261,6.691,7.487,1.605
-8.238,-0.005,0.070,-31.629,254.653,-21.468,8.117,2.108
-8.368,0.018,0.053,-34.762,236.353,5.235,8.601,2.030
-8.336,0.020,-0.032,37.191,242.461,9.434,8.238,2.050
-8.316,0.051,0.081,-10.297,227.440,0.959,7.781,1.983
-8.237,-0.026,0.000,9.698,258.244,8.421,7.643,1.760
-8.369,0.013,0.006,50.986,221.677,18.581,8.610,1.961
-8.332,0.016,-0.035,53.194,246.983,13.415,7.248,1.619
-8.352,0.030,0.074,21.980,220.051,20.068,5.142,0.914
-8.277,0.066,0.006,19.927,250.228,13.666,5.746,1.047
-8.342,0.031,-0.023,-47.378,206.005,1.774,5.254,0.918
-8.280,0.065,0.001,-5.859,242.940,-4.119,6.860,1.391
-8.342,0.034,0.081,-24.626,229.084,-0.923,7.260,1.602
-8.265,-0.062,0.051,10.395,234.435,-1.484,8.197,1.917
-8.356,0.040,0.058,56.689,249.078,-2.215,5.271,0.903
-8.341,0.045,-0.012,36.987,217.612,-0.925,8.236,2.077
-8.320,-0.036,0.092,-5.700,227.874,23.452,7.489,1.855
-8.266,0.057,-0.004,-0.156,175.331,-19.936,7.875,1.705
-8.334,0.021,-0.032,-46.628,228.312,11.323,8.432,2.042
-8.238,-0.008,0.070,-7.076,217.160,29.709,3.796,0.747
-8.242,0.001,0.076,-16.759,240.970,50.357,7.921,1.769
-8.270,-0.067,0.034,4.379,217.588,-1.169,4.218,0.718
-8.228,0.017,0.037,-13.161,229.297,25.169,9.177,2.043
-8.296,-0.073,0.015,-8.637,265.873,-7.689,7.985,1.746
-8.274,0.070,0.026,17.200,237.504,10.438,7.682,0.779
-8.315,-0.037,-0.032,7.325,234.056,-3.453,3.442,0.637
-8.234,0.020,0.004,9.069,176.245,-1.687,8.734,2.226
-8.270,0.030,0.091,49.666,250.067,-11.365,4.953,0.901
-8.303,-0.069,0.004,-27.004,243.929,-14.416,8.134,1.819
-8.323,0.064,0.059,-48.335,121.123,51.486,8.689,1.858
-8.297,0.072,0.012,5.535,197.614,5.702,8.586,1.088
-8.245,0.042,0.056,-30.601,220.525,-5.289,3.093,0.861
-8.306,0.035,0.095,4.236,248.646,-3.376,8.400,1.934
-8.253,-0.008,0.087,26.226,229.048,3.291,8.670,2.137
-8.306,0.072,0.045,-14.694,219.339,3.712,8.400,1.994
-8.321,-0.011,0.100,-39.199,234.521,38.751,6.241,1.156
-8.269,-0.039,0.085,84.438,218.488,35.794,7.473,1.621
-8.283,0.071,0.017,29.725,201.380,12.361,3.861,0.914
-8.352,0.020,-0.019,107.971,206.091,-5.400,7.953,1.922
-8.339,0.029,-0.026,16.357,245.570,7.432,5.922,1.104
-8.280,0.061,-0.007,21.729,238.494,18.306,8.023,1.869
-8.294,-0.074,0.034,-21.601,228.292,24.762,8.275,1.837
-8.351,-0.007,0.084,-11.961,231.519,-17.437,6.151,1.143
-8.362,0.037,0.049,25.574,253.932,-11.641,8.763,2.132
-8.281,-0.060,0.069,-1.730,223.229,15.848,4.964,0.855
-8.330,0.056,0.068,32.029,188.166,105.580,6.774,1.306
-8.339,-0.012,0.092,36.560,245.265,-2.255,5.027,0.851
-8.267,0.012,0.095,-83.669,206.761,-29.993,6.033,1.102
-8.333,0.062,0.006,-21.001,226.238,9.302,4.614,0.817
-8.334,-0.020,0.093,-18.520,195.778,36.197,8.285,2.201
-8.364,0.015,-0.005,-21.574,214.375,-9.970,8.406,1.987
-8.361,0.026,0.064,7.453,250.938,9.843,8.331,1.985
-8.311,-0.008,0.103,16.034,240.366,-15.020,8.389,1.947
-8.310,0.073,0.022,17.766,252.296,-0.523,5.244,0.914
